B1	B2	B3
5874	1663	sRpATI
30258	8703	sRpATikA
24238	6922	sRprakarasna
28155	8088	sRpta
3312	938	sRSTamUtrapurISa
17945	5134	sRStArtha
12101	3457	sRSTidhara
19723	5641	sRSTipradA
8294	2373	sRt
17453	4997	srucAyani
2374	665	srug
30312	8719	srugdaNDa
10330	2940	srugghnI
25942	7432	srugghnI
19776	5656	srughnikA
4195	1181	srugmat
17655	5056	sruksammArjana
13483	3858	sruksruvalakSaNa
15630	4480	srutA
13782	3941	sruti
3006	852	stabakasaMnibha
33745	9701	stabdhadRSTi
34679	9977	stabdhamedhratA
9992	2837	stabdhapAda
8377	2396	stabdhapAdatA
32897	9462	stabdharomakUpa
7659	2194	stabdhatA
18572	5318	stabdhatoya
18143	5195	stabhita
15417	4410	stai
2443	684	stai
26246	7525	stak
8663	2468	stam
11869	3387	stambahanana
8785	2497	stambaja
10173	2891	stambakaritA
32535	9355	stambakita
10593	3022	stambavana
6912	1973	stambavatI
25517	7304	stambavatI
33591	9652	stambhaka
10174	2891	stambhakAraNa
31883	9175	stambhana
21585	6171	stAmbhAyana
15590	4468	stambhin
14684	4195	stambhita
21050	6022	stambhita
5008	1416	stambin
12973	3702	stan
13926	3984	stanabAla
25419	7276	stanAbhuj
25369	7264	stanadveSin
32384	9312	stanamadhya
10451	2976	stanamUla
9662	2744	stanapa
31981	9203	stanapAyika
1816	508	stanasyu
26592	7626	stanavatI
31130	8964	stanayitnughoSa
9357	2658	stanayitnumat
8666	2468	stanayitnumat
27167	7798	stanita
6940	1979	stanyadAna
24648	7044	stanyapAna
18969	5429	stanyapAna
1669	463	stavakarNin
33236	9556	stavAna
24010	6853	stavana
9371	2661	stavanya
26339	7549	stavat
3907	1105	staveyya
30572	8799	stAyat
8696	2474	stAyu
22230	6356	steyaphala
22137	6326	steyin
27835	7994	sthAga
11592	3297	sthAgalika
1316	354	sthagana
18606	5326	sthAgara
21122	6041	sthalacyuta
12759	3643	sthalakanda
29227	8394	sthalakanda
28744	8257	sthalanalinI
32242	9271	sthalanalinI
31971	9198	sthalAntara
15594	4469	sthalAravinda
8117	2321	sthAlarUpa
28933	8310	sthAlI
10131	2879	sthAlIbila
32164	9252	sthAna
31165	8974	sthAnacaJcalA
22883	6533	sthAnacaturvidhazloka
24304	6938	sthAnacaturvidhazloka
29163	8377	sthAnadIpta
34570	9939	sthANDila
13422	3842	sthANDila
21858	6248	sthaNDilasitaka
33570	9645	sthAnivattva
24048	6866	sthANu
20818	5963	sthANu
31581	9084	sthANvIzvara
15894	4557	sthapanI
16744	4791	sthAsnutA
16976	4857	sthAtR
21246	6076	sthAtra
19712	5638	sthaurya
31135	8966	sthava
28079	8061	sthAvan
4901	1387	sthAvarajaGgama
30762	8854	sthAvarakrayANaka
20886	5980	sthAvarakrayANaka
15300	4378	sthAvararAjakanyA
26476	7588	sthAvaratva
9095	2587	sthavimat
23253	6639	sthavira
10419	2967	sthaviradyuti
26026	7463	sthAyIbhU
20733	5933	sthAyitva
10039	2850	stheman
29446	8461	stheya
5072	1437	stheyas
22858	6527	sthiracchada
27538	7904	sthiradhAman
11718	3340	sthirajIvin
7522	2150	sthiraliGgapratiSThA
17423	4988	sthiraliGgapratiSThA
10235	2912	sthiramanas
17337	4961	sthirAnurAgitva
23200	6624	sthirApAya
4921	1391	sthirapratiSThA
30975	8916	sthirapreman
31038	8935	sthirasAdhanaka
3945	1115	sthirasaMgara
30114	8665	sthirAtman
10078	2861	sthiravAc
32339	9300	sthiravarman
23809	6803	sthirAya
27550	7908	sthirayauvana
21604	6174	sthirIkara
11343	3234	sthirIkara
26835	7703	sthitaliGga
2595	732	sthitaliGga
9745	2768	sthitasaMketa
20605	5898	sthitasaMvid
22945	6551	sthitasaMvid
34043	9795	sthitasaMvid
19450	5564	sthitideza
30013	8633	sthitiprakaraNa
15868	4548	sthititA
91	22	SThIva
17944	5134	SThIvI
21843	6243	sthorin
8955	2550	sthR
25160	7204	sthUlabhAva
24279	6932	sthUlabhUta
4173	1172	sthUlAcArya
30279	8709	sthUlAcArya
32414	9322	sthUlajaGghA
27447	7878	sthUlakASThadah
34104	9813	sthUlakAya
1648	458	sthUlalakSitA
29838	8576	sthUlAMzA
9764	2773	sthUlapaTa
13789	3944	sthUlaprapaJca
23926	6832	sthUlArma
32913	9465	sthUlasikta
16795	4803	sthUlasUraNa
21896	6258	sthUlAsya
7993	2289	sthUlAsya
3839	1088	sthUlatA
11698	3334	sthUlavalkala
15235	4356	sthUlavartmakRt
11708	3337	sthUlazATI
10236	2912	sthUlazATikA
27749	7967	sthUlazimbI
4571	1292	sthUlodara
24936	7131	sthUNa
29277	8407	sthUNopasthUNaka
15923	4566	sthUra
8367	2395	sthUri
19146	5481	stimita
8461	2415	stimitanayana
34468	9908	stimitapravAha
27035	7760	stimitasamAdhizuci
33826	9724	stimitasthita
14547	4158	stiyA
31426	9041	stobhana
23759	6787	stobhaprakRti
3817	1081	stoka
11964	3417	stokanamra
29875	8589	stokatA
8848	2516	stokIya
12957	3697	stomAyana
31984	9204	stomya
22443	6419	stotrakArin
8981	2557	stotrarAja
29010	8331	stotravyAkhyA
29971	8621	strIbuddhi
14433	4125	strIbuddhi
5403	1537	strIcaJcala
15653	4487	strIcihna
8311	2377	strIcihna
1283	345	strIcittahArin
33301	9576	strIdevata
9446	2683	strIdhananirNaya
21393	6115	strIdhanaprakaraNa
19962	5710	strIdhUrta
19833	5672	strIdhUrtaka
21747	6215	strIhatyA
14247	4075	strIhatyA
14939	4273	strIjanman
16278	4664	strIkaraNa
15411	4409	strIkaTI
13986	3997	strIkRta
30229	8695	strIliGga
12917	3685	strIliGgavartin
16008	4588	strImat
12836	3663	strImmanya
6761	1928	strImukhapa
25148	7200	strIprAya
19284	5519	strIpuMs
20518	5872	strIpuMsalakSaNA
26420	7571	strIpUruSa
16487	4720	strIpUrva
21500	6144	strIpuSpa
9627	2732	strIratna
28894	8299	strIrAzi
31723	9127	strIsvarUpavat
3106	878	strIvAhya
25973	7443	strIvijita
27993	8039	stRNISaNi
9847	2799	stRR
28853	8289	stry
25586	7324	stryAjIva
1869	526	stryanuja
2081	584	stryanuja
6897	1969	stU
1608	447	stukA
34445	9903	stuka
17213	4922	stutibrAhmaNa
14893	4256	stutimantra
3172	896	stutimantra
18734	5363	stutimat
12251	3503	stutiTIkA
9669	2747	stutizastra
29292	8412	stutizastra
26233	7520	su
21884	6255	subaddha
24445	6985	subahuzas
5647	1605	subAhuzatru
19233	5506	subAhuzatru
5193	1471	subAladhi
24546	7014	subandha
23031	6579	subandhanavimocana
13681	3911	subantasaMgraha
7466	2132	subantaziromaNi
10425	2968	subhadrAdhanaMjaya
26678	7654	subhadreza
5590	1592	subhAgA
20792	5955	subhagAkheTabhUmitva
5840	1651	subhagamAnin
547	146	subhAjana
6959	1986	subhakSya
8085	2314	subhAnu
7030	2009	subhASitaratnasaMdoha
20884	5978	subhaTTa
8212	2345	subhAvita
11922	3403	subhavya
2603	735	subhayAnaka
33330	9581	subhIma
23776	6793	subhogya
6851	1956	subhrAj
11421	3256	subhuja
30238	8697	subhUmi
19315	5528	subhUSaNabhUSitA
23103	6602	subhUta
27392	7864	subhUti
5426	1542	subrahmaNIya
22679	6481	subrahmaNya
24678	7053	sUc
9505	2698	sUc
29734	8545	sucArusvana
1471	406	sUcayitavya
2244	631	succhattra
16716	4784	succhattrA
12718	3633	sUcchrita
12048	3443	sucetIkRta
33191	9544	sucetIkRta
16721	4786	sUcIbhedya
28236	8108	sUcIkhAta
30992	8922	sUcikulAya
1945	547	sUcImukha
31530	9071	sUcipattra
6434	1830	sUcIpAza
22242	6360	sUcIprota
11257	3210	sUciradana
15227	4353	sucirAyus
14380	4111	sUciroman
27892	8008	sucirotsuka
30097	8659	sUcitavya
18025	5155	sucitrA
1169	316	sUcivadana
34099	9812	sUcizikhA
32091	9232	sucuTI
8644	2463	sucuTI
26062	7471	sUcyAsya
34402	9891	sudA
11490	3274	sUdaka
8112	2320	sUdaka
34174	9833	sudaMsas
12091	3454	sUdana
14416	4121	sUdana
27178	7802	sudaNDikA
14555	4161	sudAntasena
7369	2105	sudAnu
8640	2461	sudarza
8192	2337	sudarzanamahAmantra
1924	542	sudarzanArAdhana
26303	7540	sudarzanasampAta
26613	7634	sudarzanastava
10736	3064	sudarzanastava
4980	1408	sudarzanazataka
30359	8734	sudarzanI
23397	6686	sudarzinI
17221	4924	sudat
8260	2362	sudazana
11428	3257	suddhyupAsya
32791	9429	sudeva
33533	9634	sudhAdhavalita
8992	2559	sudhAdhavalita
7536	2156	sudhAhartR
26316	7545	sudhAkAra
30535	8787	sudhAlaharI
7114	2035	sudhAmRta
31661	9108	sudhAndhas
26797	7691	sudhAndhas
22281	6374	sudhanva
6584	1874	sudhApANi
14000	4000	sudhApUra
920	248	sudhApUra
4449	1255	sudhara
5754	1629	sudhAra
30760	8854	sudharma
26282	7533	sudharman
994	269	sudhAsindhu
7540	2157	sudhAta
19175	5489	sudhAvarti
23936	6835	sudhAzubhra
14935	4271	sudheSa
24263	6927	sudhI
27229	7819	sudhI
8513	2429	sudhIcandrikA
32987	9485	sudhIvilocanasAra
8531	2434	sudhRt
716	195	sudhRti
19326	5530	sUdi
9680	2750	sudinAha
26251	7525	suDInaka
639	171	sudIrghA
31415	9037	sudohana
4829	1366	sudraSTR
25466	7290	sudraviNas
11134	3179	sudRDhaharmyavat
31113	8960	sudRDhatA
33250	9561	sudRzIkasaMdRz
4132	1161	sudurAruha
19820	5668	sudurdharSa
25768	7380	sudurlabha
33559	9642	sudurmarSa
1667	463	sudurmarSa
8770	2494	sudurveda
14666	4189	suduSTa
6553	1866	sudustara
3958	1118	suduzcikitsa
9688	2751	sudvija
4036	1137	sudyu
3468	984	sugAdha
6309	1793	sugamya
4968	1404	sugaNaka
30778	8858	sugandha
27079	7775	sugandha
3393	958	sugandhabhUtRNa
13754	3932	sugandhAditya
8966	2552	sugandhaka
18972	5430	sugandhaya
22591	6456	sugara
18041	5161	sugatamitra
19202	5497	sugatatva
11129	3177	sugAtrI
27694	7952	sugAtuyA
13339	3812	sugaurava
4947	1399	sugavya
7602	2178	sughana
34272	9858	sughaTa
28931	8310	sughaTita
31593	9087	sughaTTita
27310	7842	sughoSa
10725	3061	sugIta
6640	1890	sugIta
3709	1053	sugla
34186	9838	sugrAhya
19035	5448	sugRddha
7790	2237	sugrISma
33847	9732	sugrIveza
10929	3117	sugUDham
10448	2975	suguNin
10540	3007	suguptabhANDatA
8116	2321	sugupti
20400	5839	suhantu
6598	1880	suhavItunAman
2153	606	suhavItunAman
29738	8546	suhiraNya
1992	558	suhiraNyavat
14458	4131	suhma
9961	2829	suhotR
28327	8137	suhRdAgama
5950	1688	suhRdaya
22721	6493	suhRdvadha
28244	8112	suhRdvAkya
26329	7547	suhRj
3578	1017	suhRj
8595	2450	suhRj
14833	4240	suhRttyAga
27445	7878	sujana
12706	3630	sujanatA
3917	1108	sujanatva
27757	7971	sujantu
94	23	sujAta
8603	2452	sujAtatA
16334	4680	sujAtavaktra
7749	2223	sujAti
7710	2210	sujAtIya
3339	944	sujitazrama
18801	5384	sujJa
29215	8390	sujji
16904	4836	sujyeSTha
34495	9916	sukalpita
31802	9151	sukAma
12935	3689	sukandaja
16732	4788	sukANDin
16087	4609	sukaNTakA
16041	4598	sukaNTha
8995	2561	sukapolAsya
21664	6190	sUkarakSetra
6408	1822	sUkarapAdI
20092	5747	sUkarapreyasI
18275	5231	sukarNika
21887	6256	sukezAnta
2037	572	sukh
18195	5207	sukhabhAj
5765	1632	sukhabhogya
11051	3152	sukhAbhyudayika
30438	8755	sukhada
5006	1416	sukhadohA
23689	6770	sukhadohyA
25107	7188	sukhAhAra
15509	4443	sukhakara
18371	5257	sukhamedhas
33531	9633	sukhApa
27527	7901	sukhApanna
22799	6512	sukhApeta
22063	6303	sukhaprakAza
23741	6782	sukhaprApya
10162	2889	sukhaprasupta
29396	8446	sukhapratIkSa
4411	1245	sukhapravicAra
22285	6375	sukhaprazna
17013	4867	sUkhara
21898	6258	sukharAtri
6228	1767	sukhArohaNa
3258	920	sukhArtha
10874	3103	sukhasaGga
5079	1439	sukhAsakta
26056	7470	sukhasaMduhyA
14923	4267	sukhasaMduhyA
12367	3531	sukhAsana
31278	9001	sukhasevya
14810	4234	sukhasevyatva
4196	1181	sukhAsparza
18807	5386	sukhatA
7621	2182	sukhAvabodha
10045	2852	sukhAvaddeva
14560	4162	sukhAvagama
11607	3302	sukhavarcas
11331	3230	sukhavAsana
33736	9698	sukhAvRta
5686	1614	sukhayoganidrA
13575	3884	sukhayu
30115	8665	sukhazayana
13852	3962	sukhazayitapracchaka
2932	829	sukhazayitapracchaka
21535	6153	sukhepsu
23540	6723	sukhopagamya
25002	7155	sukhopasarpya
14884	4254	sukomala
14801	4232	sukratUya
21439	6126	sukRtA
19756	5651	sukRtadvAdazI
17258	4935	sukRtarasa
28795	8274	sukRtAzA
15997	4586	sukSata
2990	844	sukSatriya
4236	1193	sUkSmA
31791	9148	sukSma
26607	7632	sukSma
15114	4322	sUkSma
15551	4457	sUkSmakRzaphalA
15906	4562	sUkSmam
27168	7799	sUkSmamUlA
31945	9192	sUkSmapattrA
3416	965	sUkSmapattraka
23559	6729	sUkSmaphala
28688	8240	sUkSmaSaTcaraNa
33587	9651	sUkSmatama
25966	7440	sUkSmatva
14167	4051	sUkSmazAli
24666	7050	sUkSmIkRta
22287	6375	sukSubdha
11106	3170	sUktAvali
5692	1616	sUktimAlikA
31913	9184	sUktiratnAkara
16486	4720	sUktiratnAkara
2525	711	sUktisahasra
27042	7761	sukula
7118	2036	sukulajanman
6757	1927	sukulastrI
19998	5720	sukulastrI
10433	2971	sukumAla
53	15	sukumAla
4087	1149	sukumAraka
8635	2460	sukumAraka
28459	8172	sukundaka
25181	7212	sul
33658	9674	sulabhA
29348	8432	sulabhAvakAza
20909	5986	sulabhIbhAva
29266	8404	sulAbhikA
27073	7774	sulAbhikA
31349	9019	sulakSaNasAra
34255	9854	sulakSaNasAra
27635	7935	sulavat
12925	3687	sulhaNa
13875	3969	sulin
11807	3367	sulocana
34158	9828	sulocanA
30681	8833	sulohin
6098	1730	suloma
4646	1315	sulomadhi
14018	4007	sumadgaNa
13263	3788	sumadhura
13863	3966	sumadhyama
20640	5907	sumadhyamA
19114	5472	sumadra
34087	9808	sumadra
15946	4572	sumadram
23210	6628	sumahA
8335	2384	sumahAprANa
778	212	sumahas
15996	4586	sumakhasya
24024	6858	sumanA
29177	8382	sumanaHphala
30184	8685	sumAnin
29081	8350	sumAninitA
26900	7721	sumanorama
11959	3414	sumantra
5848	1654	sumantu
23483	6707	sumantusUtra
15829	4540	sumarSaNa
16783	4799	sumAruta
19540	5586	sumASaka
2084	585	sumati
16780	4799	sumatIndrayati
22366	6395	sumatiratnArya
23969	6843	sumAtR
3506	995	sumegha
9906	2814	sumeka
15504	4442	sumekhala
12268	3507	sumIna
27441	7877	sumitrA
9182	2610	summuni
26714	7665	sumnaApi
8234	2353	sumpaluNTha
11749	3348	sumRSTaveSa
8411	2403	sumukhIpaJcAGga
24125	6889	sumUrti
12466	3559	sunAda
31682	9115	sunakSatrA
13530	3872	sunAla
596	159	sunAmnI
2266	636	sunanda
14697	4200	sUnAparicara
11268	3212	sunaphA
5062	1434	sUnara
21473	6134	sUnara
7831	2249	sunasa
4615	1304	sunAsa
23488	6709	sunAsAkSibhruvA
21791	6229	sunAsikA
2364	661	sUnavat
22696	6486	sunayana
27360	7856	sunda
30252	8701	sundaragaNi
8024	2297	sundaragaNi
24084	6879	sundaram
29333	8425	sundaramaNisaMdarbha
17865	5112	sundarammanya
29136	8368	sundarapura
8646	2463	sundararAja
1250	336	sundararAjIya
967	261	sundarAraNyamAhAtmya
30411	8749	sundarAraNyamAhAtmya
26442	7577	sundarasenabhASya
14765	4220	sundaravaMza
16199	4642	sundaravarNa
8699	2474	sundarazukla
19935	5702	sundarezvarastotra
9281	2637	sundarImandira
29873	8589	sunetrAdhipati
23942	6837	sunigraha
31408	9035	suniHSThita
29210	8390	suninada
3677	1045	sunirgata
13801	3948	sunirmatha
26637	7641	sunirUDha
20565	5887	suniSkRta
5529	1575	sunizcala
11061	3155	sUnmada
30448	8759	sunna
30731	8848	sUnnIya
8271	2365	sUnRtAvarI
17795	5095	sunRzaMsa
27883	8006	sunRzaMsa
12379	3535	sUnumat
31796	9149	sup
1430	395	sUpacAra
10619	3035	supadmA
26449	7580	supadmaSaTkArakavyAkhyAna
28985	8324	supadmaSaTkArakavyAkhyAna
12194	3486	supAkya
6421	1825	supAli
15379	4401	supAman
26709	7663	supAna
3078	872	supanthAs
17356	4966	sUpaprati
26444	7578	supAraga
22913	6544	suparAJc
30555	8793	suparAkrama
24353	6956	suparibhUta
28999	8328	suparijJAta
25749	7375	suparikliSTa
8835	2511	suparIkSita
25999	7454	suparirakSita
21290	6087	suparNacit
1831	513	suparNacitipaddhati
210	57	suparNaketu
19227	5504	suparNarAja
5875	1663	suparNin
17331	4959	supArzvaka
10147	2883	sUpasarpaNa
623	165	supatha
1252	337	supAThaka
10381	2957	supathintara
19496	5574	supathya
15927	4567	supatnI
11608	3303	sUpazreSTha
24209	6912	supezala
22462	6423	supezas
18170	5201	suphAliha
31553	9076	suphAliha
25344	7259	suphena
28877	8295	supIDana
32018	9213	supIta
24022	6857	supiz
6433	1829	suprabhapura
4512	1274	suprabhAta
557	148	suprabhAte
19989	5717	supradohA
19971	5712	supraitu
17714	5074	suprajAta
28048	8053	suprajJAna
14787	4227	suprakSAlita
23334	6667	supramaya
1314	354	suprApa
6441	1831	suprasAdhita
14437	4126	suprasAdhita
25548	7313	suprasarA
2514	708	supratipUjita
6947	1982	supratiSNAtasUtra
8670	2469	supratiSThitA
27873	8003	supratiSThitAsana
1652	459	supratyavasita
24862	7111	suprauDha
14780	4225	supravAcana
29092	8354	supravedita
25101	7187	suprAvI
18645	5336	supravRddha
1102	300	suprIta
14900	4258	suprIti
28651	8230	suprIti
31225	8987	supriya
14348	4104	suptaghAtaka
3748	1064	suptaka
2845	804	suptaka
20237	5792	suptapralapita
6548	1864	suptatva
34046	9796	suptavAkya
30916	8900	suptavigraha
14087	4028	suptavigraha
26560	7614	supuNya
17469	5002	supuNyada
4688	1328	supura
4818	1363	supurodhas
1218	328	supuruhUti
21301	6090	supuSpA
30199	8688	supuSpita
32444	9331	supuSpite
8837	2512	supUta
25947	7433	suputrikA
19895	5693	sur
1451	400	surabhicchada
18099	5181	surabhicchada
3882	1098	surabhiputra
20836	5966	surabhitanayA
13111	3742	surabhyAsya
20098	5749	suradAru
18458	5289	sUradAsa
9572	2716	suradevin
6570	1872	suradhunI
12102	3458	suradhvaja
18097	5179	suragaNa
21079	6029	suragati
30452	8760	surAghaTa
23956	6839	surAgRha
12826	3661	suragurudivasa
8878	2524	suraka
11908	3398	surAkAra
28705	8245	surakSin
8631	2459	surakSya
8790	2498	surakta
7935	2273	suralokanAtha
5620	1599	surAmeha
34170	9833	surAmehin
25241	7233	suramRttikA
25904	7420	suramUla
27571	7913	suranandA
4915	1390	surAnanda
1357	368	surAnanda
25084	7183	suranAyaka
20778	5952	suranirgandha
5829	1649	surapAdapa
25146	7199	surApagA
16796	4803	surapAla
30172	8681	surapAMsulAjana
17670	5060	surApANaparikSIva
16089	4610	surApin
33488	9622	surApItha
31010	8926	surAraNi
31020	8930	surasAgraja
13691	3913	surAsaMdhAna
14831	4239	surasaMgha
12132	3469	SurAsANa
32563	9363	surasaritsuta
29987	8625	surasasaMgraha
27474	7886	surASTrasauvIraka
11171	3188	surASTraviSaya
4072	1145	surastrI
30381	8739	surastrIza
19108	5471	surasundarasenA
9735	2765	sUrata
16723	4787	suratagahvarA
27093	7781	suratajanita
8660	2467	surataprasaGgin
13593	3889	surataraGgin
26075	7474	surataraGgin
23116	6605	sUratasiMha
3212	906	suratavidhi
6258	1775	surathotsava
28183	8095	surAvalI
11862	3384	surAvani
28905	8302	surAvAri
17397	4978	suravilAsinI
22847	6524	surAyudha
4955	1401	surazAkhin
13466	3853	surazatruguru
15164	4336	surebha
2954	835	surejya
25915	7423	surejya
26844	7705	surendracApa
6407	1822	surendrajit
31502	9066	sureSTaka
4215	1186	sureza
6838	1953	surezvarI
24184	6906	sUri
27794	7983	sUrjanacarita
13822	3953	sUrkS
4445	1254	sUrkSy
17175	4910	sUrmya
28115	8071	surohitikA
13218	3772	surottamA
20922	5989	surottara
28735	8254	sUrta
9338	2651	sUrta
6571	1872	surUDha
33271	9566	suruGgayuj
20591	5894	surUNDa
20155	5765	surUpA
33665	9676	surUpatA
27326	7845	surUpavarSavarNa
4162	1169	sUrvya
18475	5293	sUryabhAs
23536	6722	sUryAbhinimlukta
20410	5842	sUryabimba
11024	3144	sUryacandragrahaNa
10315	2935	sUryAcandramasau
15399	4407	sUryacandravratakalpa
5255	1488	sUryadhvajapatAkin
14952	4276	sUryAdigrahaphalakuNDalI
8062	2307	sUryagrahaNa
2319	650	sUryahRdaya
2524	710	sUryajA
21306	6091	sUryajA
9325	2648	sUryaka
4743	1341	sUryaka
18971	5430	sUryakaramizra
31545	9075	sUryAloka
6225	1766	sUryamAla
11123	3175	sUryamarut
565	150	sUryanADI
10459	2978	sUryanArAyaNa
27139	7792	sUryanetra
26084	7477	sUryapakSakaraNa
20464	5856	sUryaprabhava
993	268	sUryaprakAza
22093	6314	sUryarahasya
16358	4686	sUryArghyadAnapaddhati
5855	1656	sUryarkSa
25465	7290	sUryAruNazataka
30211	8692	sUryAruNazataka
3580	1017	sUryasaptAryA
17478	5004	sUryasAvarNi
15841	4543	sUryasAvitra
6632	1888	sUryasiddhAntadIpikA
31209	8983	sUryasiddhAntamaJjarI
7671	2197	sUryasiddhAntasAraNI
25665	7348	sUryasiddhAntavyAkhyAna
1144	309	sUryAsta
31302	9006	sUryastavana
24473	6995	sUryavajrapaJjara
31376	9025	sUryavallI
13828	3957	sUryAvartA
24525	7008	sUryAvartarasa
31876	9173	sUryavatI
12354	3528	sUryavatI
6111	1734	sUryavatI
15929	4567	sUryavikAsin
31856	9166	sUryodaya
30600	8806	sUryodayAstakAla
10670	3047	sUryopAsanAvidhi
33982	9773	sUS
29505	8475	sUSA
18648	5337	suSADha
4428	1249	suSADha
21056	6023	suSadman
9762	2772	susaindhavI
3226	910	susambhava
21624	6180	susaMcitam
3151	892	susaMdhi
4844	1372	susaMdhita
26675	7654	susaMgRhIta
4665	1320	susamidh
17884	5118	susamIhita
16264	4659	susaMkSepa
30810	8867	susaMkula
12711	3631	susammRSTa
8077	2311	susamprajJa
12452	3557	susaMskRtopaskaratA
7822	2247	susaMsthA
33838	9730	susaMsthA
18399	5266	susamubdha
2361	661	susaMvRtti
21916	6262	susaMyata
27200	7813	susaMyatta
28624	8219	susaMzita
17329	4959	susaMzliSTa
16528	4731	susaMzrita
16092	4610	susanitA
22465	6424	susaubhaga
28181	8094	susAvitra
25475	7293	suSecana
2581	727	suSi
13121	3747	susiddha
8616	2455	suSilIkA
7539	2156	suSinandi
25856	7405	suSinandi
25572	7320	suSiravivara
9951	2827	suSiravivarin
12642	3614	suSita
27097	7782	suSita
3893	1101	susnuSa
4774	1351	suSomA
14450	4130	susparza
6331	1799	susphIta
3103	878	sustambha
10692	3054	sustanI
8626	2458	sustha
7082	2024	susthira
15703	4500	susthirammanya
26309	7542	susthita
34284	9860	susthiti
14515	4149	suSThudvAra
29586	8503	susthuSas
312	82	suSTu
7532	2155	suSTuti
8242	2355	susukhin
18897	5410	suSupsA
7867	2257	susurapriyA
7635	2187	suSUta
15751	4515	suSUta
14647	4184	susvAgata
17877	5117	susvana
10358	2948	suSvaya
18892	5409	suT
6486	1847	sUtaduhitR
11938	3407	sutailA
24898	7122	sUtakA
23973	6843	sUtakAgRha
30541	8788	sutAmroSTha
31240	8991	sutantra
10400	2962	sutanu
9967	2830	sutanutA
1540	427	sutanutA
16525	4731	sutApati
10703	3056	sutapAvan
11808	3367	sutArthin
5584	1591	sUtasaMhitAtAtparyadIpikA
32363	9308	sUtikAroga
8287	2369	sutIkSNadazana
18198	5208	sutikta
27208	7814	sUtimAs
26883	7717	sUtimAsa
17117	4896	sUtimAsa
29238	8397	sutoSaNa
21364	6107	sutoSaNa
8340	2387	sutoya
8606	2452	sUtrabhRt
19953	5707	sUtragaNDikA
322	84	sUtrakarmavizArada
18994	5437	sUtrakoza
15921	4565	sUtrAman
1677	465	sUtramaya
16850	4819	sUtrAnta
1767	492	sUtrapattrin
9524	2703	sUtrapiTaka
26523	7599	sUtrapiTaka
7832	2250	sUtraprakAzabhASya
6688	1906	sUtraprakAzabhASya
29397	8447	sutrAta
23175	6618	sUtrIkR
31564	9081	sUtthita
10280	2925	sutuGga
34090	9809	sutvac
33978	9771	sutyA
28253	8113	sUtya
34659	9970	sutyA
4895	1385	sutyaj
4984	1409	sutyaja
7156	2048	sutyAkAlInatva
28213	8103	suvaca
3124	883	suvadana
24722	7069	suvAjin
20760	5945	suvajrin
22001	6287	suvAkya
33787	9713	suvallarI
21190	6060	suvallI
17682	5064	suvallikA
2528	712	suvAlukA
16963	4855	suvarcasin
9456	2684	suvarcin
16685	4774	suvardhAman
11942	3409	suvargya
21450	6128	suvarNAbha
9393	2668	suvarNacampaka
4156	1168	suvarNadhenudAnavidhi
15702	4499	suvarNadhenudAnavidhi
9876	2806	suvarNagairika
3272	925	suvarNakakSya
34677	9976	suvarNakaNaguggulu
30230	8696	suvarNakArezvaravarman
13130	3751	suvarNakRt
14114	4037	suvarNAlaMkAravat
9468	2689	suvarNAlaMkAravat
27679	7948	suvarNamedinIdAna
20222	5786	suvarNamuSTi
30515	8781	suvarNanaSTazAnti
7267	2074	suvarNaphalA
25139	7197	suvarNaprabhAsa
22492	6432	suvarNAra
11814	3368	suvarNarajata
28738	8256	suvarNasAra
14155	4047	suvarNasthAna
12961	3699	suvarNAvabhAsA
5573	1588	suvarNavat
570	151	suvarNavijaya
15635	4481	suvarNIbhU
30594	8805	suvarNIya
26626	7637	suvarSa
23455	6700	suvartita
2526	711	suvartula
25549	7314	suvarUtha
32112	9238	suvAsin
23212	6629	suvastra
26794	7690	suvAtra
33822	9723	suvAtra
30033	8638	suvegA
5965	1692	suveSadhara
29273	8407	suveza
23663	6764	suveza
34652	9966	suvibhakta
18991	5436	suvicAryakArin
10532	3005	suvid
11449	3261	suvida
28047	8053	suvida
19180	5490	suvidallA
22726	6494	suvidatra
3913	1106	suvidhAnatas
25432	7280	suvigraha
